,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
91,0.028846153846153848,Grey,0.6666666666666666,0.8775201714834409,Grey,0.5789473684210527,0.8233963302149365,HSBaY,4,0.1
18,0.03205128205128205,Grey,0.6052631578947368,0.877430474300994,White,0.5952380952380952,0.8309494376172324,HSVBY,4,0.1
767,0.027777777777777776,Silver,0.7305389221556886,0.8773868124566213,Grey,0.5526315789473685,0.8183332055822702,GabYCb,4,0.1
71,0.027777777777777776,Grey,0.6071428571428571,0.8771167863908322,Grey,0.4473684210526316,0.8153785271187288,HSGLb,4,0.1
623,0.027777777777777776,Silver,0.7272727272727273,0.8769978407446299,Grey,0.5,0.8154502007944706,VGabCb,4,0.1
23,0.030982905982905984,Grey,0.7096774193548387,0.8769768275979243,Grey,0.5789473684210527,0.827068471011608,HSVLY,4,0.1
558,0.03205128205128205,Grey,0.7333333333333333,0.8769436498060864,Grey,0.5789473684210527,0.8255576911927899,VRGYCr,4,0.1
406,0.030982905982905984,Grey,0.6764705882352942,0.8768960137804102,Grey,0.6052631578947368,0.8289104970102681,SVabCb,4,0.1
653,0.028846153846153848,Silver,0.7261904761904762,0.876825131981583,Grey,0.5263157894736842,0.8166361278472406,VLabCb,4,0.1
40,0.029914529914529916,Silver,0.7241379310344828,0.8767588389645365,White,0.5714285714285714,0.822686349392301,HSRGY,4,0.1
3,0.028846153846153848,Grey,0.6666666666666666,0.8767368497340376,Grey,0.5263157894736842,0.8199734825498387,HSVRa,4,0.1
516,0.030982905982905984,Grey,0.71875,0.8762936878189943,Grey,0.6052631578947368,0.8290465408504821,SBabCr,4,0.1
416,0.029914529914529916,Grey,0.5714285714285714,0.876056135309883,White,0.5952380952380952,0.8306289349098724,SRGBb,4,0.1
76,0.028846153846153848,Grey,0.6774193548387096,0.876034154619619,Grey,0.5526315789473685,0.823922602157289,HSGaY,4,0.1
694,0.026709401709401708,Silver,0.7361963190184049,0.8760239122107595,Grey,0.5789473684210527,0.814177056845334,RGaYCr,4,0.1
654,0.026709401709401708,Gold,0.7377049180327869,0.876006844508252,White,0.5714285714285714,0.8129172209189803,VLaYCr,4,0.1
0,0.03205128205128205,Grey,0.6216216216216216,0.8756293028836628,Grey,0.6052631578947368,0.8327790065170966,HSVRG,4,0.1
618,0.029914529914529916,Gold,0.7359550561797753,0.8755974081498323,White,0.5714285714285714,0.8170898730760509,VGLYCr,4,0.1
748,0.027777777777777776,Silver,0.7305389221556886,0.8755532547397985,Grey,0.5263157894736842,0.8167115846997312,GBabCb,4,0.1
782,0.027777777777777776,Silver,0.7289156626506024,0.8755456438879108,Grey,0.5526315789473685,0.8207010035146419,BabYCb,4,0.1
352,0.029914529914529916,Grey,0.5609756097560976,0.8754899597037464,White,0.5714285714285714,0.8270623014815419,SVRbY,4,0.1
50,0.030982905982905984,Grey,0.6071428571428571,0.8752305067981598,Grey,0.4473684210526316,0.8187367825709762,HSRLb,4,0.1
426,0.029914529914529916,Grey,0.5853658536585366,0.8751957853639711,White,0.5952380952380952,0.8280911014585208,SRGaY,4,0.1
600,0.026709401709401708,Grey,0.68,0.8751186326186328,Grey,0.4473684210526316,0.8128297908645129,VGBLCb,4,0.1
359,0.029914529914529916,Grey,0.5476190476190477,0.8750822190034466,White,0.5952380952380952,0.8251015039561709,SVGBa,4,0.1
375,0.029914529914529916,Grey,0.6388888888888888,0.8748448366283497,White,0.5952380952380952,0.8336247278869329,SVGbCb,4,0.1
607,0.027777777777777776,Grey,0.6538461538461539,0.8747446685281494,Grey,0.4473684210526316,0.8141821816758318,VGBbCb,4,0.1
139,0.027777777777777776,Gold,0.6650485436893204,0.8746589776750557,Grey,0.39473684210526316,0.7968387347889492,HVRaY,4,0.1
1,0.030982905982905984,Grey,0.6388888888888888,0.8746109832997556,Grey,0.6052631578947368,0.8264458182457914,HSVRB,4,0.1
338,0.028846153846153848,Grey,0.5714285714285714,0.8745192463826439,White,0.5714285714285714,0.8240304590552772,SVRBa,4,0.1
385,0.029914529914529916,Grey,0.5476190476190477,0.8744677011141622,White,0.5714285714285714,0.822917852930779,SVBaY,4,0.1
130,0.026709401709401708,Grey,0.6521739130434783,0.874424001811446,Grey,0.39473684210526316,0.8092506260981012,HVRBY,4,0.1
37,0.029914529914529916,Grey,0.6774193548387096,0.8743201166804992,Grey,0.5526315789473685,0.8234028197494383,HSRGL,4,0.1
70,0.028846153846153848,Grey,0.6206896551724138,0.8742437537791926,Grey,0.47368421052631576,0.8176415573967374,HSGLa,4,0.1
253,0.027777777777777776,Silver,0.7272727272727273,0.8741779252864925,Grey,0.5,0.8101277349200913,HRaYCr,4,0.1
476,0.028846153846153848,Grey,0.55,0.8739583058784776,White,0.5714285714285714,0.820468744041883,SGBaY,4,0.1
5,0.030982905982905984,Grey,0.6153846153846154,0.8739309091473643,White,0.5952380952380952,0.8275234823190478,HSVRY,4,0.1
383,0.029914529914529916,Grey,0.6875,0.8739165423441112,Grey,0.5789473684210527,0.833503899244562,SVBLCb,4,0.1
429,0.030982905982905984,Grey,0.5609756097560976,0.8738830061166593,White,0.5952380952380952,0.827755795240965,SRGbY,4,0.1
12,0.030982905982905984,Grey,0.6388888888888888,0.8736331689159225,White,0.5952380952380952,0.8269635948339965,HSVGY,4,0.1
127,0.027777777777777776,Grey,0.6521739130434783,0.8733893633073652,Grey,0.39473684210526316,0.8010484383102923,HVRBL,4,0.1
420,0.029914529914529916,Grey,0.575,0.8732901919735506,Grey,0.6052631578947368,0.825914612965997,SRGLa,4,0.1
26,0.027777777777777776,Grey,0.5925925925925926,0.8732399707280616,Grey,0.42105263157894735,0.8079353969664046,HSVab,4,0.1
553,0.028846153846153848,Gold,0.7472527472527473,0.8731494580848334,Grey,0.5789473684210527,0.8125459313528081,VRGaCr,4,0.1
227,0.027777777777777776,Grey,0.6521739130434783,0.8730098465921725,Grey,0.39473684210526316,0.8009196928756499,HRBLY,4,0.1
724,0.026709401709401708,Silver,0.718562874251497,0.8728898073610124,Grey,0.5789473684210527,0.8089617183944857,RLaYCr,4,0.1
506,0.028846153846153848,Grey,0.5348837209302325,0.8728139407243876,White,0.5952380952380952,0.8191359069700811,SBLaY,4,0.1
